DATE,時間,電力使用（万kW）,シーズン,日付,日時,気温（℃）,降水,曜日
2022/12/16,2:00,2883,2022,2022年12月16日,2022年12月16日 2:00,4.6 ,なし,金
2022/12/16,3:00,2887,2022,2022年12月16日,2022年12月16日 3:00,4.2 ,なし,金
2022/12/16,4:00,2926,2022,2022年12月16日,2022年12月16日 4:00,3.9 ,なし,金
2022/12/16,5:00,3119,2022,2022年12月16日,2022年12月16日 5:00,3.3 ,なし,金
2022/12/16,6:00,3535,2022,2022年12月16日,2022年12月16日 6:00,2.9 ,なし,金
2022/12/16,7:00,3867,2022,2022年12月16日,2022年12月16日 7:00,3.9 ,なし,金
2022/12/16,8:00,4070,2022,2022年12月16日,2022年12月16日 8:00,6.3 ,なし,金
2022/12/16,9:00,4098,2022,2022年12月16日,2022年12月16日 9:00,8.4 ,なし,金
2022/12/16,10:00,3959,2022,2022年12月16日,2022年12月16日 10:00,10.9 ,なし,金
2022/12/16,11:00,3836,2022,2022年12月16日,2022年12月16日 11:00,11.6 ,なし,金
2022/12/16,12:00,3639,2022,2022年12月16日,2022年12月16日 12:00,12.5 ,なし,金
2022/12/16,13:00,3678,2022,2022年12月16日,2022年12月16日 13:00,13.2 ,なし,金
2022/12/16,14:00,3680,2022,2022年12月16日,2022年12月16日 14:00,13.5 ,なし,金
2022/12/16,15:00,3717,2022,2022年12月16日,2022年12月16日 15:00,12.9 ,なし,金
2022/12/16,16:00,3873,2022,2022年12月16日,2022年12月16日 16:00,11.1 ,なし,金
2022/12/16,17:00,3993,2022,2022年12月16日,2022年12月16日 17:00,11.3 ,なし,金
2022/12/16,18:00,3971,2022,2022年12月16日,2022年12月16日 18:00,10.5 ,なし,金
2022/12/16,19:00,3887,2022,2022年12月16日,2022年12月16日 19:00,9.6 ,なし,金
2022/12/16,20:00,3775,2022,2022年12月16日,2022年12月16日 20:00,8.7 ,なし,金
2022/12/16,21:00,3616,2022,2022年12月16日,2022年12月16日 21:00,7.9 ,なし,金
2022/12/16,22:00,3439,2022,2022年12月16日,2022年12月16日 22:00,7.2 ,なし,金
2022/12/16,23:00,3241,2022,2022年12月16日,2022年12月16日 23:00,7.1 ,なし,金
2022/12/17,0:00,3003,2022,2022年12月17日,2022年12月17日 0:00,7.1 ,なし,土
2022/12/17,1:00,2872,2022,2022年12月17日,2022年12月17日 1:00,6.4 ,なし,土
2022/12/17,2:00,2818,2022,2022年12月17日,2022年12月17日 2:00,6.5 ,なし,土
2022/12/17,3:00,2790,2022,2022年12月17日,2022年12月17日 3:00,6.4 ,なし,土
2022/12/17,4:00,2774,2022,2022年12月17日,2022年12月17日 4:00,7.0 ,なし,土
2022/12/17,5:00,2838,2022,2022年12月17日,2022年12月17日 5:00,6.6 ,なし,土
2022/12/17,6:00,3021,2022,2022年12月17日,2022年12月17日 6:00,6.4 ,なし,土
2022/12/17,7:00,3270,2022,2022年12月17日,2022年12月17日 7:00,5.9 ,あり,土
2022/12/17,8:00,3624,2022,2022年12月17日,2022年12月17日 8:00,6.0 ,なし,土
2022/12/17,9:00,3814,2022,2022年12月17日,2022年12月17日 9:00,6.8 ,なし,土
2022/12/17,10:00,3811,2022,2022年12月17日,2022年12月17日 10:00,7.4 ,なし,土
2022/12/17,11:00,3724,2022,2022年12月17日,2022年12月17日 11:00,8.6 ,なし,土
2022/12/17,12:00,3649,2022,2022年12月17日,2022年12月17日 12:00,8.4 ,なし,土
2022/12/17,13:00,3598,2022,2022年12月17日,2022年12月17日 13:00,8.2 ,なし,土
2022/12/17,14:00,3570,2022,2022年12月17日,2022年12月17日 14:00,8.0 ,なし,土
2022/12/17,15:00,3573,2022,2022年12月17日,2022年12月17日 15:00,7.4 ,なし,土
2022/12/17,16:00,3723,2022,2022年12月17日,2022年12月17日 16:00,7.4 ,なし,土
2022/12/17,17:00,3799,2022,2022年12月17日,2022年12月17日 17:00,7.8 ,なし,土
2022/12/17,18:00,3788,2022,2022年12月17日,2022年12月17日 18:00,7.0 ,なし,土
2022/12/17,19:00,3719,2022,2022年12月17日,2022年12月17日 19:00,6.6 ,なし,土
2022/12/17,20:00,3617,2022,2022年12月17日,2022年12月17日 20:00,6.6 ,あり,土
2022/12/17,21:00,3449,2022,2022年12月17日,2022年12月17日 21:00,5.3 ,あり,土
2022/12/17,22:00,3269,2022,2022年12月17日,2022年12月17日 22:00,4.7 ,あり,土
2022/12/17,23:00,3080,2022,2022年12月17日,2022年12月17日 23:00,4.8 ,あり,土
2022/12/18,0:00,2865,2022,2022年12月18日,2022年12月18日 0:00,4.8 ,あり,日
2022/12/18,1:00,2739,2022,2022年12月18日,2022年12月18日 1:00,5.5 ,あり,日
2022/12/18,2:00,2677,2022,2022年12月18日,2022年12月18日 2:00,6.0 ,あり,日
2022/12/18,3:00,2651,2022,2022年12月18日,2022年12月18日 3:00,5.9 ,あり,日
2022/12/18,4:00,2642,2022,2022年12月18日,2022年12月18日 4:00,6.2 ,あり,日
2022/12/18,5:00,2691,2022,2022年12月18日,2022年12月18日 5:00,5.6 ,あり,日
2022/12/18,6:00,2834,2022,2022年12月18日,2022年12月18日 6:00,5.7 ,あり,日
2022/12/18,7:00,3057,2022,2022年12月18日,2022年12月18日 7:00,5.1 ,あり,日
2022/12/18,8:00,3249,2022,2022年12月18日,2022年12月18日 8:00,5.3 ,なし,日
2022/12/18,9:00,3255,2022,2022年12月18日,2022年12月18日 9:00,6.3 ,あり,日
2022/12/18,10:00,3148,2022,2022年12月18日,2022年12月18日 10:00,8.0 ,なし,日
2022/12/18,11:00,3146,2022,2022年12月18日,2022年12月18日 11:00,9.1 ,なし,日
2022/12/18,12:00,3113,2022,2022年12月18日,2022年12月18日 12:00,10.1 ,なし,日
2022/12/18,13:00,3039,2022,2022年12月18日,2022年12月18日 13:00,10.2 ,なし,日
2022/12/18,14:00,3064,2022,2022年12月18日,2022年12月18日 14:00,9.7 ,なし,日
2022/12/18,15:00,3174,2022,2022年12月18日,2022年12月18日 15:00,9.2 ,なし,日
2022/12/18,16:00,3427,2022,2022年12月18日,2022年12月18日 16:00,8.0 ,なし,日
2022/12/18,17:00,3730,2022,2022年12月18日,2022年12月18日 17:00,6.8 ,なし,日
2022/12/18,18:00,3824,2022,2022年12月18日,2022年12月18日 18:00,5.8 ,なし,日
2022/12/18,19:00,3821,2022,2022年12月18日,2022年12月18日 19:00,6.1 ,なし,日
2022/12/18,20:00,3761,2022,2022年12月18日,2022年12月18日 20:00,5.4 ,なし,日
2022/12/18,21:00,3633,2022,2022年12月18日,2022年12月18日 21:00,4.5 ,なし,日
2022/12/18,22:00,3430,2022,2022年12月18日,2022年12月18日 22:00,4.7 ,なし,日
2022/12/18,23:00,3255,2022,2022年12月18日,2022年12月18日 23:00,4.3 ,なし,日
2022/12/19,0:00,3063,2022,2022年12月19日,2022年12月19日 0:00,3.4 ,なし,月
2022/12/19,1:00,2961,2022,2022年12月19日,2022年12月19日 1:00,3.5 ,なし,月
2022/12/19,2:00,2942,2022,2022年12月19日,2022年12月19日 2:00,2.2 ,なし,月
2022/12/19,3:00,2893,2022,2022年12月19日,2022年12月19日 3:00,1.6 ,なし,月
2022/12/19,4:00,2910,2022,2022年12月19日,2022年12月19日 4:00,0.8 ,なし,月
2022/12/19,5:00,3124,2022,2022年12月19日,2022年12月19日 5:00,0.6 ,なし,月
2022/12/19,6:00,3606,2022,2022年12月19日,2022年12月19日 6:00,0.7 ,なし,月
2022/12/19,7:00,4033,2022,2022年12月19日,2022年12月19日 7:00,2.0 ,なし,月
2022/12/19,8:00,4284,2022,2022年12月19日,2022年12月19日 8:00,3.5 ,なし,月
2022/12/19,9:00,4331,2022,2022年12月19日,2022年12月19日 9:00,5.2 ,なし,月
2022/12/19,10:00,4191,2022,2022年12月19日,2022年12月19日 10:00,7.4 ,なし,月
2022/12/19,11:00,4089,2022,2022年12月19日,2022年12月19日 11:00,8.1 ,なし,月
2022/12/19,12:00,3891,2022,2022年12月19日,2022年12月19日 12:00,9.0 ,なし,月
2022/12/19,13:00,3944,2022,2022年12月19日,2022年12月19日 13:00,9.0 ,なし,月
2022/12/19,14:00,3945,2022,2022年12月19日,2022年12月19日 14:00,9.2 ,なし,月
2022/12/19,15:00,4016,2022,2022年12月19日,2022年12月19日 15:00,8.6 ,なし,月
2022/12/19,16:00,4233,2022,2022年12月19日,2022年12月19日 16:00,7.5 ,なし,月
2022/12/19,17:00,4389,2022,2022年12月19日,2022年12月19日 17:00,5.9 ,なし,月
2022/12/19,18:00,4379,2022,2022年12月19日,2022年12月19日 18:00,6.1 ,なし,月
2022/12/19,19:00,4286,2022,2022年12月19日,2022年12月19日 19:00,5.7 ,なし,月
2022/12/19,20:00,4175,2022,2022年12月19日,2022年12月19日 20:00,5.4 ,なし,月
2022/12/19,21:00,3991,2022,2022年12月19日,2022年12月19日 21:00,5.3 ,なし,月
2022/12/19,22:00,3763,2022,2022年12月19日,2022年12月19日 22:00,3.5 ,なし,月
2022/12/19,23:00,3518,2022,2022年12月19日,2022年12月19日 23:00,3.4 ,なし,月
2022/12/20,0:00,3243,2022,2022年12月20日,2022年12月20日 0:00,2.9 ,なし,火
2022/12/20,1:00,3104,2022,2022年12月20日,2022年12月20日 1:00,2.0 ,なし,火
2022/12/20,2:00,3056,2022,2022年12月20日,2022年12月20日 2:00,2.5 ,なし,火
2022/12/20,3:00,3046,2022,2022年12月20日,2022年12月20日 3:00,2.9 ,なし,火
2022/12/20,4:00,3093,2022,2022年12月20日,2022年12月20日 4:00,1.7 ,なし,火
2022/12/20,5:00,3312,2022,2022年12月20日,2022年12月20日 5:00,1.4 ,なし,火
2022/12/20,6:00,3797,2022,2022年12月20日,2022年12月20日 6:00,1.8 ,なし,火
2022/12/20,7:00,4176,2022,2022年12月20日,2022年12月20日 7:00,2.2 ,なし,火
2022/12/20,8:00,4385,2022,2022年12月20日,2022年12月20日 8:00,2.7 ,なし,火
2022/12/20,9:00,4398,2022,2022年12月20日,2022年12月20日 9:00,5.5 ,なし,火
2022/12/20,10:00,4241,2022,2022年12月20日,2022年12月20日 10:00,6.7 ,なし,火
2022/12/20,11:00,4092,2022,2022年12月20日,2022年12月20日 11:00,8.7 ,なし,火
2022/12/20,12:00,3874,2022,2022年12月20日,2022年12月20日 12:00,9.1 ,なし,火
2022/12/20,13:00,3910,2022,2022年12月20日,2022年12月20日 13:00,9.9 ,なし,火
2022/12/20,14:00,3915,2022,2022年12月20日,2022年12月20日 14:00,10.1 ,なし,火
2022/12/20,15:00,3975,2022,2022年12月20日,2022年12月20日 15:00,9.5 ,なし,火
2022/12/20,16:00,4180,2022,2022年12月20日,2022年12月20日 16:00,8.3 ,なし,火
2022/12/20,17:00,4339,2022,2022年12月20日,2022年12月20日 17:00,6.8 ,なし,火
2022/12/20,18:00,4336,2022,2022年12月20日,2022年12月20日 18:00,6.6 ,なし,火
2022/12/20,19:00,4249,2022,2022年12月20日,2022年12月20日 19:00,6.6 ,なし,火
2022/12/20,20:00,4143,2022,2022年12月20日,2022年12月20日 20:00,5.9 ,なし,火
2022/12/20,21:00,3973,2022,2022年12月20日,2022年12月20日 21:00,5.9 ,なし,火
2022/12/20,22:00,3751,2022,2022年12月20日,2022年12月20日 22:00,5.1 ,なし,火
2022/12/20,23:00,3511,2022,2022年12月20日,2022年12月20日 23:00,4.4 ,なし,火
2022/12/21,0:00,3235,2022,2022年12月21日,2022年12月21日 0:00,3.7 ,なし,水
2022/12/21,1:00,3090,2022,2022年12月21日,2022年12月21日 1:00,3.9 ,なし,水
2022/12/21,2:00,3030,2022,2022年12月21日,2022年12月21日 2:00,4.4 ,なし,水
2022/12/21,3:00,2994,2022,2022年12月21日,2022年12月21日 3:00,4.6 ,なし,水
2022/12/21,4:00,3023,2022,2022年12月21日,2022年12月21日 4:00,3.8 ,なし,水
2022/12/21,5:00,3213,2022,2022年12月21日,2022年12月21日 5:00,3.3 ,なし,水
2022/12/21,6:00,3647,2022,2022年12月21日,2022年12月21日 6:00,2.9 ,なし,水
2022/12/21,7:00,4022,2022,2022年12月21日,2022年12月21日 7:00,3.7 ,なし,水
2022/12/21,8:00,4369,2022,2022年12月21日,2022年12月21日 8:00,4.4 ,なし,水
2022/12/21,9:00,4522,2022,2022年12月21日,2022年12月21日 9:00,5.5 ,なし,水
2022/12/21,10:00,4401,2022,2022年12月21日,2022年12月21日 10:00,6.7 ,なし,水
2022/12/21,11:00,4248,2022,2022年12月21日,2022年12月21日 11:00,8.4 ,なし,水
2022/12/21,12:00,4041,2022,2022年12月21日,2022年12月21日 12:00,8.2 ,なし,水
2022/12/21,13:00,4122,2022,2022年12月21日,2022年12月21日 13:00,8.8 ,なし,水
2022/12/21,14:00,4070,2022,2022年12月21日,2022年12月21日 14:00,9.8 ,なし,水
2022/12/21,15:00,4021,2022,2022年12月21日,2022年12月21日 15:00,9.5 ,なし,水
2022/12/21,16:00,4196,2022,2022年12月21日,2022年12月21日 16:00,8.6 ,なし,水
2022/12/21,17:00,4320,2022,2022年12月21日,2022年12月21日 17:00,6.8 ,なし,水
2022/12/21,18:00,4283,2022,2022年12月21日,2022年12月21日 18:00,7.5 ,なし,水
2022/12/21,19:00,4180,2022,2022年12月21日,2022年12月21日 19:00,8.5 ,なし,水
2022/12/21,20:00,4036,2022,2022年12月21日,2022年12月21日 20:00,7.9 ,なし,水
2022/12/21,21:00,3831,2022,2022年12月21日,2022年12月21日 21:00,7.8 ,なし,水
2022/12/21,22:00,3587,2022,2022年12月21日,2022年12月21日 22:00,8.1 ,あり,水
2022/12/21,23:00,3331,2022,2022年12月21日,2022年12月21日 23:00,6.4 ,あり,水
2022/12/22,0:00,3048,2022,2022年12月22日,2022年12月22日 0:00,6.4 ,あり,木
2022/12/22,1:00,2898,2022,2022年12月22日,2022年12月22日 1:00,6.7 ,なし,木
2022/12/22,2:00,2845,2022,2022年12月22日,2022年12月22日 2:00,6.4 ,あり,木
2022/12/22,3:00,2830,2022,2022年12月22日,2022年12月22日 3:00,6.3 ,あり,木
2022/12/22,4:00,2879,2022,2022年12月22日,2022年12月22日 4:00,5.6 ,あり,木
2022/12/22,5:00,3060,2022,2022年12月22日,2022年12月22日 5:00,4.2 ,あり,木
2022/12/22,6:00,3457,2022,2022年12月22日,2022年12月22日 6:00,4.3 ,あり,木
2022/12/22,7:00,3920,2022,2022年12月22日,2022年12月22日 7:00,4.5 ,あり,木
2022/12/22,8:00,4421,2022,2022年12月22日,2022年12月22日 8:00,4.7 ,あり,木
2022/12/22,9:00,4685,2022,2022年12月22日,2022年12月22日 9:00,4.8 ,あり,木
2022/12/22,10:00,4636,2022,2022年12月22日,2022年12月22日 10:00,5.3 ,あり,木
2022/12/22,11:00,4451,2022,2022年12月22日,2022年12月22日 11:00,5.9 ,あり,木
2022/12/22,12:00,4135,2022,2022年12月22日,2022年12月22日 12:00,7.2 ,あり,木
2022/12/22,13:00,4142,2022,2022年12月22日,2022年12月22日 13:00,9.0 ,あり,木
2022/12/22,14:00,4067,2022,2022年12月22日,2022年12月22日 14:00,9.7 ,あり,木
2022/12/22,15:00,4054,2022,2022年12月22日,2022年12月22日 15:00,10.4 ,なし,木
2022/12/22,16:00,4171,2022,2022年12月22日,2022年12月22日 16:00,9.8 ,なし,木
2022/12/22,17:00,4216,2022,2022年12月22日,2022年12月22日 17:00,9.3 ,なし,木
2022/12/22,18:00,4167,2022,2022年12月22日,2022年12月22日 18:00,9.3 ,なし,木
2022/12/22,19:00,4046,2022,2022年12月22日,2022年12月22日 19:00,9.5 ,なし,木
2022/12/22,20:00,3907,2022,2022年12月22日,2022年12月22日 20:00,9.4 ,なし,木
2022/12/22,21:00,3750,2022,2022年12月22日,2022年12月22日 21:00,8.0 ,なし,木
2022/12/22,22:00,3542,2022,2022年12月22日,2022年12月22日 22:00,7.7 ,なし,木
2022/12/22,23:00,3309,2022,2022年12月22日,2022年12月22日 23:00,6.7 ,なし,木
2022/12/23,0:00,3052,2022,2022年12月23日,2022年12月23日 0:00,7.1 ,なし,金
2022/12/23,1:00,2930,2022,2022年12月23日,2022年12月23日 1:00,6.8 ,なし,金
2022/12/23,2:00,2903,2022,2022年12月23日,2022年12月23日 2:00,6.3 ,なし,金
2022/12/23,3:00,2906,2022,2022年12月23日,2022年12月23日 3:00,5.8 ,なし,金
2022/12/23,4:00,2951,2022,2022年12月23日,2022年12月23日 4:00,6.2 ,なし,金
2022/12/23,5:00,3145,2022,2022年12月23日,2022年12月23日 5:00,6.0 ,なし,金
2022/12/23,6:00,3569,2022,2022年12月23日,2022年12月23日 6:00,5.6 ,なし,金
2022/12/23,7:00,3928,2022,2022年12月23日,2022年12月23日 7:00,5.0 ,なし,金
2022/12/23,8:00,4189,2022,2022年12月23日,2022年12月23日 8:00,5.0 ,なし,金
2022/12/23,9:00,4281,2022,2022年12月23日,2022年12月23日 9:00,5.8 ,なし,金
2022/12/23,10:00,4187,2022,2022年12月23日,2022年12月23日 10:00,6.8 ,なし,金
2022/12/23,11:00,4102,2022,2022年12月23日,2022年12月23日 11:00,7.4 ,なし,金
2022/12/23,12:00,3949,2022,2022年12月23日,2022年12月23日 12:00,7.8 ,なし,金
2022/12/23,13:00,4012,2022,2022年12月23日,2022年12月23日 13:00,7.6 ,なし,金
2022/12/23,14:00,4044,2022,2022年12月23日,2022年12月23日 14:00,7.5 ,なし,金
2022/12/23,15:00,4144,2022,2022年12月23日,2022年12月23日 15:00,6.6 ,なし,金
2022/12/23,16:00,4350,2022,2022年12月23日,2022年12月23日 16:00,5.9 ,なし,金
2022/12/23,17:00,4499,2022,2022年12月23日,2022年12月23日 17:00,4.9 ,なし,金
2022/12/23,18:00,4486,2022,2022年12月23日,2022年12月23日 18:00,4.5 ,なし,金
2022/12/23,19:00,4402,2022,2022年12月23日,2022年12月23日 19:00,3.6 ,なし,金
2022/12/23,20:00,4288,2022,2022年12月23日,2022年12月23日 20:00,3.6 ,なし,金
2022/12/23,21:00,4116,2022,2022年12月23日,2022年12月23日 21:00,3.0 ,なし,金
2022/12/23,22:00,3893,2022,2022年12月23日,2022年12月23日 22:00,3.0 ,なし,金
2022/12/23,23:00,3682,2022,2022年12月23日,2022年12月23日 23:00,2.7 ,なし,金
2022/12/24,0:00,3402,2022,2022年12月24日,2022年12月24日 0:00,2.5 ,なし,土
2022/12/24,1:00,3223,2022,2022年12月24日,2022年12月24日 1:00,2.2 ,なし,土
2022/12/24,2:00,3134,2022,2022年12月24日,2022年12月24日 2:00,1.9 ,なし,土
2022/12/24,3:00,3077,2022,2022年12月24日,2022年12月24日 3:00,1.8 ,なし,土
2022/12/24,4:00,3053,2022,2022年12月24日,2022年12月24日 4:00,2.1 ,なし,土
2022/12/24,5:00,3126,2022,2022年12月24日,2022年12月24日 5:00,2.0 ,なし,土
2022/12/24,6:00,3363,2022,2022年12月24日,2022年12月24日 6:00,2.3 ,なし,土
2022/12/24,7:00,3604,2022,2022年12月24日,2022年12月24日 7:00,3.2 ,なし,土
2022/12/24,8:00,3806,2022,2022年12月24日,2022年12月24日 8:00,4.3 ,なし,土
2022/12/24,9:00,3830,2022,2022年12月24日,2022年12月24日 9:00,6.4 ,なし,土
2022/12/24,10:00,3665,2022,2022年12月24日,2022年12月24日 10:00,7.9 ,なし,土
2022/12/24,11:00,3537,2022,2022年12月24日,2022年12月24日 11:00,9.5 ,なし,土
2022/12/24,12:00,3403,2022,2022年12月24日,2022年12月24日 12:00,10.2 ,なし,土
2022/12/24,13:00,3332,2022,2022年12月24日,2022年12月24日 13:00,10.5 ,なし,土
2022/12/24,14:00,3298,2022,2022年12月24日,2022年12月24日 14:00,11.0 ,なし,土
2022/12/24,15:00,3356,2022,2022年12月24日,2022年12月24日 15:00,10.5 ,なし,土
2022/12/24,16:00,3557,2022,2022年12月24日,2022年12月24日 16:00,9.8 ,なし,土
2022/12/24,17:00,3795,2022,2022年12月24日,2022年12月24日 17:00,7.7 ,なし,土
2022/12/24,18:00,3840,2022,2022年12月24日,2022年12月24日 18:00,8.1 ,なし,土
2022/12/24,19:00,3800,2022,2022年12月24日,2022年12月24日 19:00,7.8 ,なし,土
2022/12/24,20:00,3724,2022,2022年12月24日,2022年12月24日 20:00,7.6 ,なし,土
2022/12/24,21:00,3593,2022,2022年12月24日,2022年12月24日 21:00,6.9 ,なし,土
2022/12/24,22:00,3423,2022,2022年12月24日,2022年12月24日 22:00,7.0 ,なし,土
2022/12/24,23:00,3262,2022,2022年12月24日,2022年12月24日 23:00,4.5 ,なし,土
2022/12/25,0:00,3038,2022,2022年12月25日,2022年12月25日 0:00,4.0 ,なし,日
2022/12/25,1:00,2899,2022,2022年12月25日,2022年12月25日 1:00,3.4 ,なし,日
2022/12/25,2:00,2835,2022,2022年12月25日,2022年12月25日 2:00,3.2 ,なし,日
2022/12/25,3:00,2795,2022,2022年12月25日,2022年12月25日 3:00,3.8 ,なし,日
2022/12/25,4:00,2785,2022,2022年12月25日,2022年12月25日 4:00,3.9 ,なし,日
2022/12/25,5:00,2844,2022,2022年12月25日,2022年12月25日 5:00,2.4 ,なし,日
2022/12/25,6:00,3030,2022,2022年12月25日,2022年12月25日 6:00,2.0 ,なし,日
2022/12/25,7:00,3254,2022,2022年12月25日,2022年12月25日 7:00,2.0 ,なし,日
2022/12/25,8:00,3376,2022,2022年12月25日,2022年12月25日 8:00,4.0 ,なし,日
2022/12/25,9:00,3341,2022,2022年12月25日,2022年12月25日 9:00,6.7 ,なし,日
2022/12/25,10:00,3236,2022,2022年12月25日,2022年12月25日 10:00,9.8 ,なし,日
2022/12/25,11:00,3149,2022,2022年12月25日,2022年12月25日 11:00,12.0 ,なし,日
2022/12/25,12:00,3074,2022,2022年12月25日,2022年12月25日 12:00,12.5 ,なし,日
2022/12/25,13:00,3021,2022,2022年12月25日,2022年12月25日 13:00,12.9 ,なし,日
2022/12/25,14:00,3018,2022,2022年12月25日,2022年12月25日 14:00,12.2 ,なし,日
2022/12/25,15:00,3122,2022,2022年12月25日,2022年12月25日 15:00,11.3 ,なし,日
2022/12/25,16:00,3341,2022,2022年12月25日,2022年12月25日 16:00,10.9 ,なし,日
2022/12/25,17:00,3635,2022,2022年12月25日,2022年12月25日 17:00,8.7 ,なし,日
2022/12/25,18:00,3725,2022,2022年12月25日,2022年12月25日 18:00,8.5 ,なし,日
2022/12/25,19:00,3716,2022,2022年12月25日,2022年12月25日 19:00,8.0 ,なし,日
2022/12/25,20:00,3667,2022,2022年12月25日,2022年12月25日 20:00,6.4 ,なし,日
2022/12/25,21:00,3546,2022,2022年12月25日,2022年12月25日 21:00,5.9 ,なし,日
2022/12/25,22:00,3338,2022,2022年12月25日,2022年12月25日 22:00,5.4 ,なし,日
2022/12/25,23:00,3145,2022,2022年12月25日,2022年12月25日 23:00,5.2 ,なし,日
2022/12/26,0:00,2931,2022,2022年12月26日,2022年12月26日 0:00,5.5 ,なし,月
2022/12/26,1:00,2817,2022,2022年12月26日,2022年12月26日 1:00,5.2 ,なし,月
2022/12/26,2:00,2778,2022,2022年12月26日,2022年12月26日 2:00,5.0 ,なし,月
2022/12/26,3:00,2771,2022,2022年12月26日,2022年12月26日 3:00,4.3 ,なし,月
2022/12/26,4:00,2826,2022,2022年12月26日,2022年12月26日 4:00,3.4 ,なし,月
2022/12/26,5:00,3030,2022,2022年12月26日,2022年12月26日 5:00,2.9 ,なし,月
2022/12/26,6:00,3470,2022,2022年12月26日,2022年12月26日 6:00,2.1 ,なし,月
2022/12/26,7:00,3880,2022,2022年12月26日,2022年12月26日 7:00,2.3 ,なし,月
2022/12/26,8:00,4175,2022,2022年12月26日,2022年12月26日 8:00,3.6 ,なし,月
2022/12/26,9:00,4208,2022,2022年12月26日,2022年12月26日 9:00,6.9 ,なし,月
2022/12/26,10:00,4070,2022,2022年12月26日,2022年12月26日 10:00,8.7 ,なし,月
2022/12/26,11:00,3962,2022,2022年12月26日,2022年12月26日 11:00,9.6 ,なし,月
2022/12/26,12:00,3790,2022,2022年12月26日,2022年12月26日 12:00,10.7 ,なし,月
2022/12/26,13:00,3842,2022,2022年12月26日,2022年12月26日 13:00,10.8 ,なし,月
2022/12/26,14:00,3843,2022,2022年12月26日,2022年12月26日 14:00,10.6 ,なし,月
2022/12/26,15:00,3890,2022,2022年12月26日,2022年12月26日 15:00,9.7 ,なし,月
2022/12/26,16:00,4080,2022,2022年12月26日,2022年12月26日 16:00,8.9 ,なし,月
2022/12/26,17:00,4224,2022,2022年12月26日,2022年12月26日 17:00,7.7 ,なし,月
2022/12/26,18:00,4211,2022,2022年12月26日,2022年12月26日 18:00,7.4 ,なし,月
2022/12/26,19:00,4122,2022,2022年12月26日,2022年12月26日 19:00,6.5 ,なし,月
2022/12/26,20:00,4009,2022,2022年12月26日,2022年12月26日 20:00,6.0 ,なし,月
2022/12/26,21:00,3850,2022,2022年12月26日,2022年12月26日 21:00,5.3 ,なし,月
2022/12/26,22:00,3633,2022,2022年12月26日,2022年12月26日 22:00,4.7 ,なし,月
2022/12/26,23:00,3391,2022,2022年12月26日,2022年12月26日 23:00,4.8 ,なし,月
2022/12/27,0:00,3121,2022,2022年12月27日,2022年12月27日 0:00,3.9 ,なし,火
2022/12/27,1:00,2984,2022,2022年12月27日,2022年12月27日 1:00,3.1 ,なし,火
2022/12/27,2:00,2928,2022,2022年12月27日,2022年12月27日 2:00,3.4 ,なし,火
2022/12/27,3:00,2915,2022,2022年12月27日,2022年12月27日 3:00,3.2 ,なし,火
2022/12/27,4:00,2949,2022,2022年12月27日,2022年12月27日 4:00,3.2 ,なし,火
2022/12/27,5:00,3144,2022,2022年12月27日,2022年12月27日 5:00,3.2 ,なし,火
2022/12/27,6:00,3549,2022,2022年12月27日,2022年12月27日 6:00,3.0 ,なし,火
2022/12/27,7:00,3910,2022,2022年12月27日,2022年12月27日 7:00,3.7 ,なし,火
2022/12/27,8:00,4153,2022,2022年12月27日,2022年12月27日 8:00,4.9 ,なし,火
2022/12/27,9:00,4147,2022,2022年12月27日,2022年12月27日 9:00,6.8 ,なし,火
2022/12/27,10:00,3967,2022,2022年12月27日,2022年12月27日 10:00,9.3 ,なし,火
2022/12/27,11:00,3824,2022,2022年12月27日,2022年12月27日 11:00,10.7 ,なし,火
2022/12/27,12:00,3635,2022,2022年12月27日,2022年12月27日 12:00,11.6 ,なし,火
2022/12/27,13:00,3665,2022,2022年12月27日,2022年12月27日 13:00,12.1 ,なし,火
2022/12/27,14:00,3642,2022,2022年12月27日,2022年12月27日 14:00,12.0 ,なし,火
2022/12/27,15:00,3694,2022,2022年12月27日,2022年12月27日 15:00,11.2 ,なし,火
2022/12/27,16:00,3872,2022,2022年12月27日,2022年12月27日 16:00,10.4 ,なし,火
2022/12/27,17:00,4024,2022,2022年12月27日,2022年12月27日 17:00,9.2 ,なし,火
2022/12/27,18:00,4024,2022,2022年12月27日,2022年12月27日 18:00,8.1 ,なし,火
2022/12/27,19:00,3956,2022,2022年12月27日,2022年12月27日 19:00,7.5 ,なし,火
2022/12/27,20:00,3845,2022,2022年12月27日,2022年12月27日 20:00,6.8 ,なし,火
2022/12/27,21:00,3695,2022,2022年12月27日,2022年12月27日 21:00,5.9 ,なし,火
2022/12/27,22:00,3506,2022,2022年12月27日,2022年12月27日 22:00,5.4 ,なし,火
2022/12/27,23:00,3293,2022,2022年12月27日,2022年12月27日 23:00,4.6 ,なし,火
2022/12/28,0:00,3046,2022,2022年12月28日,2022年12月28日 0:00,4.8 ,なし,水
2022/12/28,1:00,2914,2022,2022年12月28日,2022年12月28日 1:00,4.1 ,なし,水
2022/12/28,2:00,2864,2022,2022年12月28日,2022年12月28日 2:00,3.8 ,なし,水
2022/12/28,3:00,2840,2022,2022年12月28日,2022年12月28日 3:00,3.7 ,なし,水
